normalized_rating,original_title,image_url
4,The Emperor's Soul,https://images.gr-assets.com/books/1343059311m/13578175.jpg
3,Just After Sunset,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Sold,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Double Cross,https://images.gr-assets.com/books/1256839349m/552887.jpg
4,Евгений Онегин: Роман в стихах ,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,These Broken Stars,https://images.gr-assets.com/books/1383578978m/13138635.jpg
4,The Two Pearls of Wisdom,https://images.gr-assets.com/books/1299076175m/2986865.jpg
3,The View from Saturday,https://images.gr-assets.com/books/1476944774m/4538.jpg
4,Hidden,https://images.gr-assets.com/books/1340127630m/7933615.jpg
4,Spell Bound,https://images.gr-assets.com/books/1313010167m/11454587.jpg
4,"The Secret of the Old Clock (Nancy Drew Mystery Stories, #1)",https://images.gr-assets.com/books/1351534678m/32979.jpg
4,Plum Island,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,The Story of Doctor Dolittle,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Second Glance,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Frog and Toad Together,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,The Lottery,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Big Stone Gap,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,The Alexandria Link,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,The Gathering,https://images.gr-assets.com/books/1277820938m/7896345.jpg
4,The Fiery Heart,https://images.gr-assets.com/books/1383243238m/9833184.jpg
4,Magic Bleeds,https://images.gr-assets.com/books/1407110429m/6479550.jpg
3,El amante japonés,https://images.gr-assets.com/books/1501991754m/25152052.jpg
4,Jingo,https://images.gr-assets.com/books/1327921813m/47990.jpg
3,Kiss of Midnight,https://images.gr-assets.com/books/1327884885m/704043.jpg
3,Sons and Lovers,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,A Woman of Substance ,https://images.gr-assets.com/books/1330029941m/8155.jpg
4,Crash,https://images.gr-assets.com/books/1342588706m/15757434.jpg
4,The Hit,https://images.gr-assets.com/books/1361749502m/15791154.jpg
4,Count Zero,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Peony in Love,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Twenty Boy Summer,https://images.gr-assets.com/books/1342447832m/5231173.jpg
4,Cashflow Quadrant: Rich Dad's Guide to Financial Freedom,https://images.gr-assets.com/books/1483023081m/81922.jpg
3,Isprinsessan,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Bookends,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,The Last Colony,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4, ,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Finding Cinderella,https://images.gr-assets.com/books/1380847885m/18593175.jpg
3,Last Chance Saloon,https://images.gr-assets.com/books/1407708818m/9298.jpg
4,Beauty from Pain,https://images.gr-assets.com/books/1360699932m/17156015.jpg
4,Where Are the Children?,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Die Verwandlung und andere Erzählungen,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,The Space Between Us,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Gawayn and þe Grene Knyȝt,https://images.gr-assets.com/books/1309282183m/3049.jpg
3,Three Men in a Boat (To Say Nothing of the Dog),https://images.gr-assets.com/books/1392791656m/4921.jpg
4,Desert Solitaire,https://images.gr-assets.com/books/1399583343m/214614.jpg
3,Plum Lovin',https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Strengths Finder 2.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Another Roadside Attraction,https://images.gr-assets.com/books/1327866271m/9570.jpg
4,Sarum: The Novel of England,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Rage of Angels,https://images.gr-assets.com/books/1356445383m/43328.jpg
5,,https://images.gr-assets.com/books/1281267849m/8718952.jpg
3,Everlasting,https://images.gr-assets.com/books/1362336387m/9395215.jpg
3,,https://images.gr-assets.com/books/1358415528m/17255435.jpg
4,The Right Stuff,https://images.gr-assets.com/books/1393654700m/586472.jpg
3,Cocktails for Three,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Vanish,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,"Fluke: Or, I Know Why the Winged Whale Sings",https://images.gr-assets.com/books/1168444068m/33441.jpg
4,The Tell-Tale Heart,https://images.gr-assets.com/books/1317724096m/899492.jpg
4,Girl in Translation,https://images.gr-assets.com/books/1347022887m/7362158.jpg
3,Panic,https://images.gr-assets.com/books/1374066076m/17565845.jpg
4,Because of Low,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Between Sisters,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Wayward,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Queste,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Finding Audrey,https://images.gr-assets.com/books/1466835008m/23305614.jpg
4,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",https://images.gr-assets.com/books/1344370160m/603422.jpg
4,Fox in Socks,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Benim Adım Kırmızı,https://images.gr-assets.com/books/1374015288m/2517.jpg
4,The Teachings of Don Juan: A Yaqui Way of Knowledge,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,The Sixth Man,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Stone Soup (Stories to Go!),https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,The Warrior Heir,https://images.gr-assets.com/books/1360575642m/213647.jpg
3,Top Secret Twenty-One,https://images.gr-assets.com/books/1394500766m/19004663.jpg
5,Harry Potter and the Chamber of Secrets: Sheet Music for Flute with C.D,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Death: the High Cost of Living,https://images.gr-assets.com/books/1366407293m/16791.jpg
4,Christy,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Destroy Me,https://images.gr-assets.com/books/1340398466m/13623150.jpg
4,Gone,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Mindset: The New Psychology of Success,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,"Beyond the Grave (The 39 Clues, #4)",https://images.gr-assets.com/books/1385209619m/5972040.jpg
4,The Problem of Pain,https://images.gr-assets.com/books/1328546308m/26435.jpg
3,"Nudge: Improving Decisions About Health, Wealth, and Happiness",https://images.gr-assets.com/books/1328828013m/2527900.jpg
4,The Dark Is Rising,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Purity,https://images.gr-assets.com/books/1438958976m/23754479.jpg
4,The Door to December,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Four Blind Mice,https://images.gr-assets.com/books/1408929456m/53625.jpg
3,True Colors,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Slapstick,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Fooled by Randomness: The Hidden Role of Chance in Life and in the Markets,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Labyrinth,https://images.gr-assets.com/books/1312498906m/14975.jpg
3,Founding Brothers: The Revolutionary Generation,https://images.gr-assets.com/books/1388791106m/7493.jpg
4,Forward the Foundation,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Saphirblau,https://images.gr-assets.com/books/1327251290m/6919272.jpg
4,"Going Clear: Scientology, Hollywood, and the Prison of Belief",https://images.gr-assets.com/books/1358119149m/16142053.jpg
3,Twilight: The Graphic Novel,https://images.gr-assets.com/books/1317294278m/7619292.jpg
3,The French Lieutenant's Woman,https://images.gr-assets.com/books/1466630905m/56034.jpg
3,The Rime of the Ancient Mariner,https://images.gr-assets.com/books/1436976206m/732562.jpg
4,The Paper Bag Princess,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Tortilla Flat,https://images.gr-assets.com/books/1400859671m/163977.jpg
3,King Solomon's Mines,https://images.gr-assets.com/books/1418964233m/23814.jpg
4,Love Unrehearsed,https://images.gr-assets.com/books/1347242126m/12647642.jpg
5,The Sandman: Brief Lives,https://images.gr-assets.com/books/1339922078m/25105.jpg
3,The Return: Nightfall,https://images.gr-assets.com/books/1347414391m/3934321.jpg
3,The People of Sparks,https://images.gr-assets.com/books/1397931991m/3467.jpg
4,Narziß und Goldmund,https://images.gr-assets.com/books/1374680750m/5954.jpg
4,The Sandman: Fables and Reflections,https://images.gr-assets.com/books/1311961999m/25106.jpg
3,The Bone Season,https://images.gr-assets.com/books/1421412990m/17199504.jpg
4,Little Dorrit,https://images.gr-assets.com/books/1496619146m/31250.jpg
4,Eagle Strike,https://images.gr-assets.com/books/1373920729m/175004.jpg
3,Valley of the Dolls,https://images.gr-assets.com/books/1328281855m/50833.jpg
4,The Source,https://images.gr-assets.com/books/1412531751m/12657.jpg
3,You Shall Know Our Velocity!,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,ثلاثية غرناطة,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,We're Going on a Bear Hunt,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5,Vampire Academy Collection,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Guardians of the West,https://images.gr-assets.com/books/1342528416m/673657.jpg
4,The Search,https://images.gr-assets.com/books/1302725483m/7076706.jpg
3,Honeymoon,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Pandora's Star,https://images.gr-assets.com/books/1440699949m/45252.jpg
3,How to Eat Fried Worms,https://images.gr-assets.com/books/1320519921m/322351.jpg
4,The Raven and Other Poems,https://images.gr-assets.com/books/1297913274m/269322.jpg
3,The Weight of Silence,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Trigger Warning: Short Fictions and Disturbances,https://images.gr-assets.com/books/1415036119m/22522808.jpg
4,Lincoln,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Magic Burns,https://images.gr-assets.com/books/1311280284m/1811543.jpg
4,The Quiet American,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,The Proposition,https://images.gr-assets.com/books/1355433171m/16062211.jpg
3,Cause of Death,https://images.gr-assets.com/books/1327632787m/6541.jpg
4,Master and Commander,https://images.gr-assets.com/books/1467992540m/77430.jpg
4,孫悟空と仲間たち,https://images.gr-assets.com/books/1442541694m/969275.jpg
4,Revelation Space,https://images.gr-assets.com/books/1405532042m/89187.jpg
3,Private,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Wicked Appetite,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Tales from a Not-So-Fabulous Life,https://images.gr-assets.com/books/1370064528m/6054449.jpg
4,A Hunger Like No Other,https://images.gr-assets.com/books/1357616154m/14384.jpg
4,A Million Suns ,https://images.gr-assets.com/books/1330214586m/10345927.jpg
4,The High Lord,https://images.gr-assets.com/books/1327357942m/28251.jpg
3,The Valley of Amazement,https://images.gr-assets.com/books/1362956150m/17383934.jpg
4,Three Weeks with My Brother,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,The High King ,https://images.gr-assets.com/books/1407209964m/24781.jpg
4,Die for Me,https://images.gr-assets.com/books/1358427893m/9462812.jpg
4,Gift from the Sea,https://images.gr-assets.com/books/1328312670m/77295.jpg
3,Confessions of an Economic Hit Man,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Ficciones,https://images.gr-assets.com/books/1388197956m/426504.jpg
4,Winter Prey,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,The Complete Short Stories of Ernest Hemingway,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Dandelion Wine,https://images.gr-assets.com/books/1374049845m/50033.jpg
3,The Mummy,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Switch: How to Change Things When Change Is Hard,https://images.gr-assets.com/books/1422839688m/6570502.jpg
4,Trail of Broken Wings,https://images.gr-assets.com/books/1427135077m/24228353.jpg
4,The Collector,https://images.gr-assets.com/books/1394828024m/243705.jpg
3,Fairest,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Timequake,https://images.gr-assets.com/books/1405784951m/9594.jpg
3,The Orchardist,https://images.gr-assets.com/books/1335562453m/13540215.jpg
4,One Summer: America 1927,https://images.gr-assets.com/books/1380292864m/17262366.jpg
4,Evening Class,https://images.gr-assets.com/books/1368673760m/41967.jpg
4,The Talismans of Shannara,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Anne of Windy Poplars,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Герой нашего времени,https://images.gr-assets.com/books/1344023178m/226378.jpg
4,The Atonement Child,https://images.gr-assets.com/books/1406513472m/9943.jpg
3,Amsterdam,https://images.gr-assets.com/books/1403191209m/6862.jpg
4,Theodore Rex,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,The Far Pavilions,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Nothing to Lose,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Falling Into You,https://images.gr-assets.com/books/1363055080m/17448960.jpg
2,Adultério,https://images.gr-assets.com/books/1406247571m/20819682.jpg
4,The Rithmatist ,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,The Christmas Shoes,https://images.gr-assets.com/books/1434144615m/42172.jpg
2,"Skinny Bitch: A No-Nonsense, Tough-Love Guide for Savvy Girls Who Want to Stop Eating Crap and Start Looking Fabulous!",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,"Mystery Man (Dream Man, #1)",https://images.gr-assets.com/books/1483487036m/12299419.jpg
4,Curious George Goes to the Hospital,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,The Snowball: Warren Buffett and the Business of Life,https://images.gr-assets.com/books/1320458276m/2054761.jpg
4,The Bride,https://images.gr-assets.com/books/1334369134m/107779.jpg
4,Erak's Ransom,https://images.gr-assets.com/books/1327918666m/2836109.jpg
4,Missing Υou,https://images.gr-assets.com/books/1373737793m/18114060.jpg
3,Kar,https://images.gr-assets.com/books/1357684424m/11691.jpg
4,Halt's Peril,https://images.gr-assets.com/books/1327902875m/6348045.jpg
4,The Apprentice,https://images.gr-assets.com/books/1467859772m/715834.jpg
4,Betty Crocker's Cookbook,https://images.gr-assets.com/books/1431198491m/1127996.jpg
3,Elsewhere,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Stay Close,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,The Quickie,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Step on a Crack,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Counting by 7s,https://images.gr-assets.com/books/1396225872m/15937108.jpg
3,,https://images.gr-assets.com/books/1306377308m/6421588.jpg
4,"A Kiss of Shadows (Merry Gentry, #1)",https://images.gr-assets.com/books/1486707201m/139417.jpg
4,Executive Power,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Savor the Moment,https://images.gr-assets.com/books/1415065163m/6781956.jpg
3,The Most Dangerous Game,https://images.gr-assets.com/books/1386885674m/157076.jpg
4,Little Brother,https://images.gr-assets.com/books/1349673129m/954674.jpg
3,Dearly Devoted Dexter,https://images.gr-assets.com/books/1327896144m/136081.jpg
4,Essential Rumi,https://images.gr-assets.com/books/1391414844m/304079.jpg
4,Inside the O'Briens,https://images.gr-assets.com/books/1423486279m/22716194.jpg
4,Memories of Ice,https://images.gr-assets.com/books/1316729348m/175983.jpg
3,Odd Hours,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,The Dead Girls' Dance,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,"The Realms of the Gods (Immortals, #4)",https://images.gr-assets.com/books/1262375414m/13834.jpg
3,One Second After,https://images.gr-assets.com/books/1316728333m/4922079.jpg
4,Gregor and the Curse of the Warmbloods,https://images.gr-assets.com/books/1397852674m/385706.jpg
3,The Lover's Dictionary,https://images.gr-assets.com/books/1312055996m/9279177.jpg
3,Art Through the Ages ,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,The Wishsong of Shannara ,https://images.gr-assets.com/books/1328325115m/15567.jpg
4,The Darkest Kiss,https://images.gr-assets.com/books/1399691671m/2498983.jpg
4,The Sugar Queen,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Pure,https://images.gr-assets.com/books/1296780419m/9761771.jpg
4,Purple Hibiscus,https://images.gr-assets.com/books/1329431038m/126381.jpg
3,No One Belongs Here More Than You,https://images.gr-assets.com/books/1341079226m/113429.jpg
4,Hammered,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,No Rest for the Wicked,https://images.gr-assets.com/books/1357615569m/14383.jpg
4,Extreme Measures,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,"Saga, Volume Four",https://images.gr-assets.com/books/1486028981m/23093367.jpg
4,A Beautiful Wedding,https://images.gr-assets.com/books/1384555141m/18528454.jpg
3,Bad Monkey,https://images.gr-assets.com/books/1359148688m/16071701.jpg
2,Sisterland,https://images.gr-assets.com/books/1362466425m/16099180.jpg
3,"Juliet, Naked",https://images.gr-assets.com/books/1480092420m/6224826.jpg
4,Chicken Soup for the Soul,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Tears of the Giraffe,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,The Concrete Blonde,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,,https://images.gr-assets.com/books/1335114363m/13612739.jpg
4,Carpe Jugulum,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,The Warlord Wants Forever,https://images.gr-assets.com/books/1254801341m/6388558.jpg
4,Bluebeard,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,"Good Faeries, Bad Faeries",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,,https://images.gr-assets.com/books/1344264696m/7726892.jpg
3,Cycle of the Werewolf,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,The Devil's Arithmetic,https://images.gr-assets.com/books/1342046407m/91357.jpg
3,The World Without Us,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,"Isaac's Storm: A Man, a Time, and the Deadliest Hurricane in History",https://images.gr-assets.com/books/1403179592m/239186.jpg
3,The Rumor,https://images.gr-assets.com/books/1418769681m/23341607.jpg
3,Orlando: A Biography,https://images.gr-assets.com/books/1443118010m/18839.jpg
3,Thanks for the Memories,https://images.gr-assets.com/books/1328019535m/2410506.jpg
3,Agnes Grey,https://images.gr-assets.com/books/1400875530m/298230.jpg
4,Angels Fall,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Pursuit of Honor,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5,"Acheron (Dark-Hunter, #15) - Part 1",https://images.gr-assets.com/books/1437687512m/2299110.jpg
3,South of Broad,https://images.gr-assets.com/books/1320532445m/6135237.jpg
4,The Birth House,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Fade,https://images.gr-assets.com/books/1293805966m/3657138.jpg
3,The Little Friend,https://images.gr-assets.com/books/1327936589m/775346.jpg
5,Percy Jackson and the Olympians Boxed Set,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Savvy,https://images.gr-assets.com/books/1480110534m/2133795.jpg
4,The Book of Basketball: The NBA According to The Sports Guy,https://images.gr-assets.com/books/1320424763m/4452257.jpg
3,London Bridges,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,لا تحزن,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Wings of Fire: An Autobiography,https://images.gr-assets.com/books/1295670969m/634583.jpg
4,The Ripper,https://images.gr-assets.com/books/1314846147m/11401915.jpg
4,The Signal and the Noise: Why So Many Predictions Fail - But Some Don't,https://images.gr-assets.com/books/1355058876m/13588394.jpg
4,Salt to the Sea,https://images.gr-assets.com/books/1437084512m/25614492.jpg
3,The Body in the Library,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5,The Lord of the Rings: The Art of The Fellowship of the Ring,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,"Backstage Pass (Sinners on Tour, #1)",https://images.gr-assets.com/books/1348192403m/8379374.jpg
4,The Story About Ping,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Tales from a Not-So-Popular Party Girl,https://images.gr-assets.com/books/1370064608m/8274537.jpg
4,Farmer Boy,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Start with Why: How Great Leaders Inspire Everyone to Take Action,https://images.gr-assets.com/books/1360936414m/7108725.jpg
4,The All-Girl Filling Station's Last Reunion,https://images.gr-assets.com/books/1373052495m/17345258.jpg
4,Bastard Out of Carolina,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Beauty Queens,https://images.gr-assets.com/books/1289410187m/9464733.jpg
4, Daemon,https://images.gr-assets.com/books/1432909825m/4699575.jpg
4,The Burden of Proof,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5,Crooked Kingdom,https://images.gr-assets.com/books/1456172607m/22299763.jpg
4,Born Free: A Lioness of Two Worlds,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,The Stars My Destination,https://images.gr-assets.com/books/1433671750m/333867.jpg
4,,https://images.gr-assets.com/books/1395898571m/24431.jpg
3,Cruel Beauty,https://images.gr-assets.com/books/1371652590m/15839984.jpg
4,The Rise of Endymion,https://images.gr-assets.com/books/1329609799m/11289.jpg
4,Endymion,https://images.gr-assets.com/books/1329611385m/3977.jpg
4,The Arrival,https://images.gr-assets.com/books/1312827620m/920607.jpg
4,Calamity,https://images.gr-assets.com/books/1437098338m/15704486.jpg
3,Shopgirl: A Novella,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,,https://images.gr-assets.com/books/1304370020m/5664022.jpg
4,Tom Sawyer & Huckleberry Finn,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2,The Woman Upstairs,https://images.gr-assets.com/books/1345666863m/15701217.jpg
3,The Stupidest Angel: A Heartwarming Tale of Christmas Terror,https://images.gr-assets.com/books/1331320721m/74731.jpg
3,The Beautiful and Damned,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,Confessiones Sancti Patris nostri Augustini,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Our Souls at Night,https://images.gr-assets.com/books/1418766517m/23602562.jpg
4,Carolina Moon,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,The Painted Girls,https://images.gr-assets.com/books/1352484200m/16138688.jpg
3,UnEnchanted,https://images.gr-assets.com/books/1327819697m/13402447.jpg
3,"The Bedwetter: Stories of Courage, Redemption and Pee",https://images.gr-assets.com/books/1269295414m/7897478.jpg
3,The Talented Mr. Ripley,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4,Chain Reaction,https://images.gr-assets.com/books/1327881446m/8662836.jpg
4,Noble House,https://images.gr-assets.com/books/1365185986m/390711.jpg
4,Dark Prince,https://images.gr-assets.com/books/1405352801m/28866.jpg
5,NARUTO -ナルト- 巻ノ四十三 ,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3,The Shining Girls,https://images.gr-assets.com/books/1352227705m/16131077.jpg
